"id","name","note","format_id/id","initial_state","next_enable","parent_id/id","place","question","survey_id/id","type","variable_name","page"
"zondaggio.EE12_B_9_8_10","10",,,"closed",,"zondaggio.EE12_B_9_8","10","Muy relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9","9",,"zondaggio.format_SelectOne","disabled","True:EE12_B_9_10","zondaggio.EE12_B_9","9","Fuerte competencia en los mercados internacionales","zondaggio.survey_EE12","Variable",,"3"
"zondaggio.EE12_B_9_9_1","1",,,"closed",,"zondaggio.EE12_B_9_9","1","Nada relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_2","2",,,"closed",,"zondaggio.EE12_B_9_9","2","2","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_3","3",,,"closed",,"zondaggio.EE12_B_9_9","3","3","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_4","4",,,"closed",,"zondaggio.EE12_B_9_9","4","4","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_5","5",,,"closed",,"zondaggio.EE12_B_9_9","5","5","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_6","6",,,"closed",,"zondaggio.EE12_B_9_9","6","6","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_7","7",,,"closed",,"zondaggio.EE12_B_9_9","7","7","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_8","8",,,"closed",,"zondaggio.EE12_B_9_9","8","8","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_9","9",,,"closed",,"zondaggio.EE12_B_9_9","9","9","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_9_10","10",,,"closed",,"zondaggio.EE12_B_9_9","10","Muy relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10","10",,"zondaggio.format_SelectOne","disabled","True:EE12_B_9_11","zondaggio.EE12_B_9","10","Elevados costos financieros","zondaggio.survey_EE12","Variable",,"3"
"zondaggio.EE12_B_9_10_1","1",,,"closed",,"zondaggio.EE12_B_9_10","1","Nada relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_2","2",,,"closed",,"zondaggio.EE12_B_9_10","2","2","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_3","3",,,"closed",,"zondaggio.EE12_B_9_10","3","3","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_4","4",,,"closed",,"zondaggio.EE12_B_9_10","4","4","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_5","5",,,"closed",,"zondaggio.EE12_B_9_10","5","5","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_6","6",,,"closed",,"zondaggio.EE12_B_9_10","6","6","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_7","7",,,"closed",,"zondaggio.EE12_B_9_10","7","7","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_8","8",,,"closed",,"zondaggio.EE12_B_9_10","8","8","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_9","9",,,"closed",,"zondaggio.EE12_B_9_10","9","9","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_10_10","10",,,"closed",,"zondaggio.EE12_B_9_10","10","Muy relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11","11",,"zondaggio.format_SelectOne","disabled","True:EE12_B_9_12","zondaggio.EE12_B_9","11","Alto grado de evasión de los productores locales con los que compite","zondaggio.survey_EE12","Variable",,"3"
"zondaggio.EE12_B_9_11_1","1",,,"closed",,"zondaggio.EE12_B_9_11","1","Nada relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_2","2",,,"closed",,"zondaggio.EE12_B_9_11","2","2","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_3","3",,,"closed",,"zondaggio.EE12_B_9_11","3","3","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_4","4",,,"closed",,"zondaggio.EE12_B_9_11","4","4","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_5","5",,,"closed",,"zondaggio.EE12_B_9_11","5","5","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_6","6",,,"closed",,"zondaggio.EE12_B_9_11","6","6","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_7","7",,,"closed",,"zondaggio.EE12_B_9_11","7","7","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_8","8",,,"closed",,"zondaggio.EE12_B_9_11","8","8","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_9","9",,,"closed",,"zondaggio.EE12_B_9_11","9","9","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_11_10","10",,,"closed",,"zondaggio.EE12_B_9_11","10","Muy relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12","12",,"zondaggio.format_SelectOne","disabled","True:EE12_B_9_13","zondaggio.EE12_B_9","12","Dificultades en el suministro de energía (electricidad, gas natural y/o combustible líquido)","zondaggio.survey_EE12","Variable",,"3"
"zondaggio.EE12_B_9_12_1","1",,,"closed",,"zondaggio.EE12_B_9_12","1","Nada relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_2","2",,,"closed",,"zondaggio.EE12_B_9_12","2","2","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_3","3",,,"closed",,"zondaggio.EE12_B_9_12","3","3","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_4","4",,,"closed",,"zondaggio.EE12_B_9_12","4","4","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_5","5",,,"closed",,"zondaggio.EE12_B_9_12","5","5","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_6","6",,,"closed",,"zondaggio.EE12_B_9_12","6","6","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_7","7",,,"closed",,"zondaggio.EE12_B_9_12","7","7","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_8","8",,,"closed",,"zondaggio.EE12_B_9_12","8","8","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_9","9",,,"closed",,"zondaggio.EE12_B_9_12","9","9","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_12_10","10",,,"closed",,"zondaggio.EE12_B_9_12","10","Muy relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13","13",,"zondaggio.format_SelectOne","disabled","True:EE12_B_9_14,EE12_B_9_ESP,EE12_B_10_1","zondaggio.EE12_B_9","13","Elevados costos de logística","zondaggio.survey_EE12","Variable",,"3"
"zondaggio.EE12_B_9_13_1","1",,,"closed",,"zondaggio.EE12_B_9_13","1","Nada relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_2","2",,,"closed",,"zondaggio.EE12_B_9_13","2","2","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_3","3",,,"closed",,"zondaggio.EE12_B_9_13","3","3","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_4","4",,,"closed",,"zondaggio.EE12_B_9_13","4","4","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_5","5",,,"closed",,"zondaggio.EE12_B_9_13","5","5","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_6","6",,,"closed",,"zondaggio.EE12_B_9_13","6","6","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_7","7",,,"closed",,"zondaggio.EE12_B_9_13","7","7","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_8","8",,,"closed",,"zondaggio.EE12_B_9_13","8","8","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_9","9",,,"closed",,"zondaggio.EE12_B_9_13","9","9","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_13_10","10",,,"closed",,"zondaggio.EE12_B_9_13","10","Muy relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14","14",,"zondaggio.format_SelectOne","disabled","True:EE12_B_9_ESPECIFICAR","zondaggio.EE12_B_9","14","Otros","zondaggio.survey_EE12","Variable",,"3"
"zondaggio.EE12_B_9_14_1","1",,,"closed",,"zondaggio.EE12_B_9_14","1","Nada relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_2","2",,,"closed",,"zondaggio.EE12_B_9_14","2","2","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_3","3",,,"closed",,"zondaggio.EE12_B_9_14","3","3","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_4","4",,,"closed",,"zondaggio.EE12_B_9_14","4","4","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_5","5",,,"closed",,"zondaggio.EE12_B_9_14","5","5","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_6","6",,,"closed",,"zondaggio.EE12_B_9_14","6","6","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_7","7",,,"closed",,"zondaggio.EE12_B_9_14","7","7","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_8","8",,,"closed",,"zondaggio.EE12_B_9_14","8","8","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_9","9",,,"closed",,"zondaggio.EE12_B_9_14","9","9","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_14_10","10",,,"closed",,"zondaggio.EE12_B_9_14","10","Muy relevante","zondaggio.survey_EE12","Null",,"3"
"zondaggio.EE12_B_9_ESPECIFICAR","ESPECIFICAR",,"zondaggio.format_Char","disabled","True:EE12_B_10_1","zondaggio.EE12_B_9","15","Especificar","zondaggio.survey_EE12","Variable",,"3"
"zondaggio.EE12_B_10","10",,,"closed",,"zondaggio.EE12_B","2","¿Cómo espera que evolucionen los siguientes ítems en la empresa durante el próximo año?","zondaggio.survey_EE12","View",,"4"
"zondaggio.EE12_B_10_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_B_10_2","zondaggio.EE12_B_10","1","Ventas al mercado interno","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_B_10_1_a","1",,,"closed",,"zondaggio.EE12_B_10_1","1","Aumentarán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_1_b","2",,,"closed",,"zondaggio.EE12_B_10_1","2","No variarán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_1_c","3",,,"closed",,"zondaggio.EE12_B_10_1","3","Disminuirán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_B_10_3","zondaggio.EE12_B_10","2","Cantidad total de ocupados","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_B_10_2_a","1",,,"closed",,"zondaggio.EE12_B_10_2","1","Aumentarán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_2_b","2",,,"closed",,"zondaggio.EE12_B_10_2","2","No variarán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_2_c","3",,,"closed",,"zondaggio.EE12_B_10_2","3","Disminuirán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_3","3",,"zondaggio.format_SelectOne","disabled","True:EE12_B_10_4","zondaggio.EE12_B_10","3","Exportaciones","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_B_10_3_a","1",,,"closed",,"zondaggio.EE12_B_10_3","1","Aumentarán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_3_b","2",,,"closed",,"zondaggio.EE12_B_10_3","2","No variarán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_3_c","3",,,"closed",,"zondaggio.EE12_B_10_3","3","Disminuirán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_3_d","4",,,"closed",,"zondaggio.EE12_B_10_3","4","No exportó este año ni lo hará el próximo","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_4","4",,"zondaggio.format_SelectOne","disabled","True:EE12_C_11_A","zondaggio.EE12_B_10","4","Inversiones","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_B_10_4_a","1",,,"closed",,"zondaggio.EE12_B_10_4","1","Aumentarán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_4_b","2",,,"closed",,"zondaggio.EE12_B_10_4","2","No variarán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_4_c","3",,,"closed",,"zondaggio.EE12_B_10_4","3","Disminuirán","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_B_10_4_d","4",,,"closed",,"zondaggio.EE12_B_10_4","4","No invirtió este año ni lo hará el próximo","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_C","C",,,"closed",,"zondaggio.EE12","6","Inversiones","zondaggio.survey_EE12","View",,"4"
"zondaggio.EE12_C_11","11",,,"closed",,"zondaggio.EE12_C","1",".","zondaggio.survey_EE12","View",,"4"
"zondaggio.EE12_C_11_A","A",,"zondaggio.format_SelectOne","disabled","sinput==""1"":EE12_C_11_B_1
sinput==""2"":EE12_C_12_A:EE12_C_11_B_1,EE12_C_11_B_2","zondaggio.EE12_C_11","1","¿Realizó inversiones durante 2011?","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_11_A_1","1",,,"closed",,"zondaggio.EE12_C_11_A","1","Si","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_C_11_A_2","2",,,"closed",,"zondaggio.EE12_C_11_A","2","No","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_C_11_B","B",,,"closed",,"zondaggio.EE12_C_11","2",".","zondaggio.survey_EE12","View",,"4"
"zondaggio.EE12_C_11_B_1","1",,"zondaggio.format_Float","disabled","True:EE12_C_11_B_2","zondaggio.EE12_C_11_B","1","Indique para el año 2011 qué proporción de sus ventas (facturación sin IVA) representaron las inversiones totales","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_11_B_2","2",,"zondaggio.format_Float","disabled","True:EE12_C_12_A","zondaggio.EE12_C_11_B","2","Indique para el año 2011 qué proporción de sus ventas (facturación sin IVA) representaron las inversiones sólo en maquinaria y equipo","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12","12",,,"closed",,"zondaggio.EE12_C","2",".","zondaggio.survey_EE12","View",,"4"
"zondaggio.EE12_C_12_A","A",,"zondaggio.format_SelectOne","disabled","sinput==""1"":EE12_C_12_B_1_1
sinput==""2"":EE12_C_12_3_1:EE12_C_12_B_1_1,EE12_C_12_B_1_2,EE12_C_12_B_1_3,EE12_C_12_B_1_4,EE12_C_12_B_1_5,EE12_C_12_B_1_6,EE12_C_12_B_1_7,EE12_C_12_B_1_7_ESP,EE12_C_12_B_1_8,EE12_C_12_B_1_9,EE12_C_12_B_1_9_ESP","zondaggio.EE12_C_12","1","¿Realizó o tiene previsto realizar inversiones durante 2012?","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_A_1","1",,,"closed",,"zondaggio.EE12_C_12_A","1","Si","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_C_12_A_2","2",,,"closed",,"zondaggio.EE12_C_12_A","2","No","zondaggio.survey_EE12","Null",,"4"
"zondaggio.EE12_C_12_B","B",,,"closed",,"zondaggio.EE12_C_12","2",".","zondaggio.survey_EE12","View",,"4"
"zondaggio.EE12_C_12_B_1","1",,,"closed",,"zondaggio.EE12_C_12_B","1","Para el año 2012, ¿cómo fueron / serán financiadas sus inversiones y en qué proporción?","zondaggio.survey_EE12","View",,"4"
"zondaggio.EE12_C_12_B_1_1","1",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_2","zondaggio.EE12_C_12_B_1","1","Reinversión de utilidades","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_2","2",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_3","zondaggio.EE12_C_12_B_1","2","Aportes de socios o empresas del grupo","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_3","3",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_4","zondaggio.EE12_C_12_B_1","3","Aportes de nuevos socios que se incorporaron en 2011","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_4","4",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_5","zondaggio.EE12_C_12_B_1","4","Financiamiento Bancario","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_5","5",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_6","zondaggio.EE12_C_12_B_1","5","Financiamiento de Proveedores","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_6","6",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_7,EE12_C_12_B_1_8","zondaggio.EE12_C_12_B_1","6","Financiamiento de Clientes","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_7","7",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_7_ESP","zondaggio.EE12_C_12_B_1","7","Programas Públicos","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_7_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_C_12_B_1_8","zondaggio.EE12_C_12_B_1_7","1","Especificar","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_8","8",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_9,EE12_C_12_2","zondaggio.EE12_C_12_B_1","8","Financiamiento vía el mercado de capitales","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_9","9",,"zondaggio.format_Float","disabled","True:EE12_C_12_B_1_9_ESP,EE12_C_12_2","zondaggio.EE12_C_12_B_1","9","Otros","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_1_9_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_C_12_2:","zondaggio.EE12_C_12_B_1_9","1","Especificar","zondaggio.survey_EE12","Variable",,"4"
"zondaggio.EE12_C_12_B_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_D_13:EE12_C_12_B_3_1,EE12_C_12_B_3_2,EE12_C_12_B_3_3,EE12_C_12_B_3_4,EE12_C_12_B_3_5,EE12_C_12_B_3_6,EE12_C_12_B_3_7","zondaggio.EE12_C_12","3","Si fueran desgravadas del Impuesto a las Ganancias las utilidades de la empresa reinvertidas en ella, ¿Ud. aumentaría el monto de sus inversiones durante este año?","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_B_2_1","1",,,"closed",,"zondaggio.EE12_C_12_B_2","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_B_2_2","2",,,"closed",,"zondaggio.EE12_C_12_B_2","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3","3",,,"closed",,"zondaggio.EE12_C_12","4","¿Por qué motivos no invirtió ni invertirá durante 2012?","zondaggio.survey_EE12","View",,"5"
"zondaggio.EE12_C_12_3_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_C_12_3_2:","zondaggio.EE12_C_12_3","1","Porque no existe disponibilidad de fondos propios para financiar nuevas inversiones","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_3_1_1","1",,,"closed",,"zondaggio.EE12_C_12_3_1","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_1_2","2",,,"closed",,"zondaggio.EE12_C_12_3_1","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_C_12_3_3:","zondaggio.EE12_C_12_3","2","Porque no existe disponibilidad de fondos externos para financiar nuevas inversiones","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_3_2_1","1",,,"closed",,"zondaggio.EE12_C_12_3_2","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_2_2","2",,,"closed",,"zondaggio.EE12_C_12_3_2","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_3","3",,"zondaggio.format_SelectOne","disabled","True:EE12_C_12_3_4:","zondaggio.EE12_C_12_3","3","Por la incertidumbre respecto a la evolución de la situación económica nacional","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_3_3_1","1",,,"closed",,"zondaggio.EE12_C_12_3_3","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_3_2","2",,,"closed",,"zondaggio.EE12_C_12_3_3","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_4","4",,"zondaggio.format_SelectOne","disabled","True:EE12_C_12_3_5:","zondaggio.EE12_C_12_3","4","Porque el nivel de demanda esperada (interna y/o externa) no lo justifica","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_3_4_1","1",,,"closed",,"zondaggio.EE12_C_12_3_4","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_4_2","2",,,"closed",,"zondaggio.EE12_C_12_3_4","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_5","5",,"zondaggio.format_SelectOne","disabled","True:EE12_C_12_3_6:","zondaggio.EE12_C_12_3","5","Porque todavía existe capacidad instalada para incrementar la producción","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_3_5_1","1",,,"closed",,"zondaggio.EE12_C_12_3_5","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_5_2","2",,,"closed",,"zondaggio.EE12_C_12_3_5","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_6","6",,"zondaggio.format_SelectOne","disabled","True:EE12_C_12_3_7:","zondaggio.EE12_C_12_3","6","Porque no es oportuno por otros problemas internos a la empresa","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_3_6_1","1",,,"closed",,"zondaggio.EE12_C_12_3_6","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_6_2","2",,,"closed",,"zondaggio.EE12_C_12_3_6","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_7","7",,"zondaggio.format_SelectOne","disabled","sinput==""1"":EE12_C_12_3_7_1_ESP:
sinput==""2"":EE12_C_12_4:EE12_C_12_3_7_1_ESP","zondaggio.EE12_C_12_3","7","Por otro motivo","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_3_7_1","1",,,"closed",,"zondaggio.EE12_C_12_3_7","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_7_2","2",,,"closed",,"zondaggio.EE12_C_12_3_7","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_3_7_1_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_C_12_4","zondaggio.EE12_C_12_3_7_1","3","Especificar","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_4","4",,"zondaggio.format_Integer","disabled","True:EE12_C_12_5:","zondaggio.EE12_C_12","5","Considerando todos los motivos marcados en la pregunta anterior, ¿cuál considera el principal (motivo) por el que no invirtió ni invertirá durante 2012?","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_5","5",,"zondaggio.format_SelectOne","disabled","True:EE12_D_13:","zondaggio.EE12_C_12","6","Si fueran desgravadas del Impuesto a las Ganancias las utilidades de la empresa reinvertidas en ella, ¿Ud. realizaría inversiones durante 2012?","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_C_12_5_1","1",,,"closed",,"zondaggio.EE12_C_12_5","1","Si","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_C_12_5_2","2",,,"closed",,"zondaggio.EE12_C_12_5","2","No","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_D","D",,,"closed",,"zondaggio.EE12","7","Desempeño","zondaggio.survey_EE12","View",,"5"
"zondaggio.EE12_D_13","13",,"zondaggio.format_SelectOne","disabled","True:EE12_D_14_1","zondaggio.EE12_D","1","En el último año, la empresa atravesó una fase de","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_D_13_1","1",,,"closed",,"zondaggio.EE12_D_13","1","crecimiento acelerado","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_D_13_2","2",,,"closed",,"zondaggio.EE12_D_13","2","crecimiento normal","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_D_13_3","3",,,"closed",,"zondaggio.EE12_D_13","3","estancamiento","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_D_13_4","4",,,"closed",,"zondaggio.EE12_D_13","4","achicamiento","zondaggio.survey_EE12","Null",,"5"
"zondaggio.EE12_D_14","14",,,"closed",,"zondaggio.EE12_D","2","Qué proporción de la capacidad instalada de la empresa ha utilizado en promedio en 2012 y 2011? (Tenga en cuenta la relación entre la producción efectiva y la producción máxima que podría haber obtenido con la capacidad instalada actual)","zondaggio.survey_EE12","View",,"5"
"zondaggio.EE12_D_14_2","1",,"zondaggio.format_Float","disabled","True:EE12_D_14_2","zondaggio.EE12_D_14","1","año 2012 (estimado)","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_D_14_3","2",,"zondaggio.format_Float","disabled","True:EE12_D_15_1_1:","zondaggio.EE12_D_14","2","año 2011","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_D_15","15",,,"closed",,"zondaggio.EE12_D","3","¿Cuál fue aproximadamente el monto de ventas de la empresa para los siguientes períodos? (ventas sin IVA y en moneda nacional)","zondaggio.survey_EE12","View",,"5"
"zondaggio.EE12_D_15_1","1",,,"closed",,"zondaggio.EE12_D_15","1","Año 2012","zondaggio.survey_EE12","View",,"5"
"zondaggio.EE12_D_15_1_1","1",,"zondaggio.format_Float","disabled","True:EE12_D_15_2_1:","zondaggio.EE12_D_15_1","1","Acumulado Enero-Junio","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_D_15_2","2",,,"closed",,"zondaggio.EE12_D_15","2","Año 2011","zondaggio.survey_EE12","View",,"5"
"zondaggio.EE12_D_15_2_1","1",,"zondaggio.format_Float","disabled","True:EE12_D_15_2_2:","zondaggio.EE12_D_15_2","1","Acumulado Enero-Junio","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_D_15_2_2","2",,"zondaggio.format_Float","disabled","True:EE12_D_15_2_3:","zondaggio.EE12_D_15_2","2","Acumulado Julio-Diciembre","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_D_15_2_3","3",,"zondaggio.format_Float","disabled","True:EE12_D_16_1_1:","zondaggio.EE12_D_15_2","3","Total Ventas 2011","zondaggio.survey_EE12","Variable",,"5"
"zondaggio.EE12_D_16","16",,,"closed",,"zondaggio.EE12_D","4","¿Cuál era la cantidad total de ocupados en la empresa a fines de (por favor, incluya a todas las personas, considerando también a los socios que trabajan en la empresa)","zondaggio.survey_EE12","View",,"6"
